Time,"Intake air temperature","Air mass flow","Target air mass flow","Lambda actual value","Coolant temperature","Current battery voltage","Oil pressure","Oil temperature","Boost pressure"
82.650,125.15,16.00,17.10,14.79,209.95,14940.00,2.78,215.60,0.07
82.890,125.15,16.00,17.10,14.79,209.95,14940.00,2.78,215.60,0.04
83.130,126.50,16.00,17.10,14.79,209.95,14940.00,2.78,215.60,0.04
83.370,126.50,16.00,17.10,14.79,209.95,14940.00,2.78,215.60,0.04
83.610,126.50,16.00,16.60,14.79,209.95,14940.00,2.78,215.60,0.04
83.850,126.50,16.00,16.60,16.00,209.95,14940.00,2.78,215.60,0.04
84.090,126.50,16.00,16.60,16.00,208.15,14940.00,2.78,215.60,0.04
84.330,126.50,16.00,16.60,16.00,208.15,14880.00,2.78,215.60,0.04
84.570,126.50,16.00,16.60,16.00,208.15,14880.00,2.64,215.60,0.04
84.810,126.50,16.00,16.60,16.00,208.15,14880.00,2.64,215.60,0.04
85.080,126.50,16.00,16.60,16.00,208.15,14880.00,2.64,215.60,0.02
85.320,126.50,16.00,16.60,16.00,208.15,14880.00,2.64,215.60,0.02
85.560,126.50,108.00,16.60,16.00,208.15,14880.00,2.64,215.60,0.02
85.800,126.50,108.00,140.30,16.00,208.15,14880.00,2.64,215.60,0.02
86.040,126.50,108.00,140.30,0.92,208.15,14880.00,2.64,215.60,0.02
86.310,126.50,108.00,140.30,0.92,205.27,14880.00,2.64,215.60,0.02
86.550,126.50,108.00,140.30,0.92,205.27,14880.00,2.64,215.60,0.02
86.820,126.50,108.00,140.30,0.92,205.27,14880.00,4.07,215.60,0.02
87.060,126.50,108.00,140.30,0.92,205.27,14880.00,4.07,215.60,0.02
87.300,126.50,108.00,140.30,0.92,205.27,14880.00,4.07,215.60,0.31
87.570,125.15,108.00,140.30,0.92,205.27,14880.00,4.07,215.60,0.31
87.810,125.15,156.00,140.30,0.92,205.27,14880.00,4.07,215.60,0.31
88.050,125.15,156.00,163.90,0.92,205.27,14880.00,4.07,215.60,0.31
88.290,125.15,156.00,163.90,0.99,205.27,14880.00,4.07,215.60,0.31
88.530,125.15,156.00,163.90,0.99,202.75,14880.00,4.07,215.60,0.31
88.770,125.15,156.00,163.90,0.99,202.75,14900.00,4.07,215.60,0.31
89.010,125.15,156.00,163.90,0.99,202.75,14900.00,4.25,215.60,0.31
89.250,125.15,156.00,163.90,0.99,202.75,14900.00,4.25,215.60,0.31
89.490,125.15,156.00,163.90,0.99,202.75,14900.00,4.25,215.60,0.42
89.730,123.80,156.00,163.90,0.99,202.75,14900.00,4.25,215.60,0.42
89.970,123.80,176.00,163.90,0.99,202.75,14900.00,4.25,215.60,0.42
90.210,123.80,176.00,185.70,0.99,202.75,14900.00,4.25,215.60,0.42
90.450,123.80,176.00,185.70,1.00,202.75,14900.00,4.25,215.60,0.42
90.690,123.80,176.00,185.70,1.00,202.39,14900.00,4.25,215.60,0.42
90.930,123.80,176.00,185.70,1.00,202.39,14880.00,4.25,215.60,0.42
91.171,123.80,176.00,185.70,1.00,202.39,14880.00,4.36,215.60,0.42
91.410,123.80,176.00,185.70,1.00,202.39,14880.00,4.36,213.80,0.42
91.650,123.80,176.00,185.70,1.00,202.39,14880.00,4.36,213.80,0.58
91.890,122.45,176.00,185.70,1.00,202.39,14880.00,4.36,213.80,0.58
92.130,122.45,172.00,185.70,1.00,202.39,14880.00,4.36,213.80,0.58
92.370,122.45,172.00,178.70,1.00,202.39,14880.00,4.36,213.80,0.58
92.610,122.45,172.00,178.70,1.00,202.39,14880.00,4.36,213.80,0.58
92.850,122.45,172.00,178.70,1.00,202.93,14880.00,4.36,213.80,0.58
93.090,122.45,172.00,178.70,1.00,202.93,14900.00,4.36,213.80,0.58
93.330,122.45,172.00,178.70,1.00,202.93,14900.00,4.39,213.80,0.58
93.570,122.45,172.00,178.70,1.00,202.93,14900.00,4.39,213.80,0.58
93.810,122.45,172.00,178.70,1.00,202.93,14900.00,4.39,213.80,0.39
94.050,122.45,172.00,178.70,1.00,202.93,14900.00,4.39,213.80,0.39
94.290,122.45,160.00,178.70,1.00,202.93,14900.00,4.39,213.80,0.39
94.530,122.45,160.00,164.00,1.00,202.93,14900.00,4.39,213.80,0.39
94.770,122.45,160.00,164.00,1.00,202.93,14900.00,4.39,213.80,0.39
95.010,122.45,160.00,164.00,1.00,203.65,14900.00,4.39,213.80,0.39
95.250,122.45,160.00,164.00,1.00,203.65,14840.00,4.39,213.80,0.39
95.520,122.45,160.00,164.00,1.00,203.65,14840.00,3.41,213.80,0.39
95.760,122.45,160.00,164.00,1.00,203.65,14840.00,3.41,213.80,0.39
96.000,122.45,160.00,164.00,1.00,203.65,14840.00,3.41,213.80,0.12
96.240,122.45,160.00,164.00,1.00,203.65,14840.00,3.41,213.80,0.12
96.480,122.45,16.00,164.00,1.00,203.65,14840.00,3.41,213.80,0.12
96.750,122.45,16.00,16.80,1.00,203.65,14840.00,3.41,213.80,0.12
96.990,122.45,16.00,16.80,8.89,203.65,14840.00,3.41,213.80,0.12
97.230,122.45,16.00,16.80,8.89,204.55,14840.00,3.41,213.80,0.12
97.470,122.45,16.00,16.80,8.89,204.55,14900.00,3.41,213.80,0.12
97.710,122.45,16.00,16.80,8.89,204.55,14900.00,2.84,213.80,0.12
97.950,122.45,16.00,16.80,8.89,204.55,14900.00,2.84,213.80,0.12
98.220,122.45,16.00,16.80,8.89,204.55,14900.00,2.84,213.80,0.04
98.460,123.80,16.00,16.80,8.89,204.55,14900.00,2.84,213.80,0.04
98.700,123.80,16.00,16.80,8.89,204.55,14900.00,2.84,213.80,0.04
98.940,123.80,16.00,16.50,8.89,204.55,14900.00,2.84,213.80,0.04
99.180,123.80,16.00,16.50,15.17,204.55,14900.00,2.84,213.80,0.04
99.420,123.80,16.00,16.50,15.17,205.27,14900.00,2.84,213.80,0.04
99.660,123.80,16.00,16.50,15.17,205.27,14880.00,2.84,213.80,0.04
99.900,123.80,16.00,16.50,15.17,205.27,14880.00,2.63,213.80,0.04
100.380,123.80,16.00,16.50,15.17,205.27,14880.00,2.63,213.80,0.04
100.620,123.80,16.00,16.50,15.17,205.27,14880.00,2.63,213.80,0.03
100.860,125.15,16.00,16.50,15.17,205.27,14880.00,2.63,213.80,0.03
101.100,125.15,20.00,16.50,15.17,205.27,14880.00,2.63,213.80,0.03
101.340,125.15,20.00,46.40,15.17,205.27,14880.00,2.63,213.80,0.03
101.580,125.15,20.00,46.40,1.25,205.27,14880.00,2.63,213.80,0.03
101.820,125.15,20.00,46.40,1.25,206.89,14880.00,2.63,213.80,0.03
102.060,125.15,20.00,46.40,1.25,206.89,14900.00,2.63,213.80,0.03
102.300,125.15,20.00,46.40,1.25,206.89,14900.00,2.58,213.80,0.03
102.540,125.15,20.00,46.40,1.25,206.89,14900.00,2.58,213.80,0.03
102.780,125.15,20.00,46.40,1.25,206.89,14900.00,2.58,213.80,0.03
103.020,125.15,20.00,46.40,1.25,206.89,14900.00,2.58,213.80,0.03
103.260,125.15,12.00,46.40,1.25,206.89,14900.00,2.58,213.80,0.03
103.500,125.15,12.00,15.70,1.25,206.89,14900.00,2.58,213.80,0.03
103.740,125.15,12.00,15.70,3.06,206.89,14900.00,2.58,213.80,0.03
103.980,125.15,12.00,15.70,3.06,208.33,14900.00,2.58,213.80,0.03
104.220,125.15,12.00,15.70,3.06,208.33,14900.00,2.58,213.80,0.03
104.461,125.15,12.00,15.70,3.06,208.33,14900.00,2.59,213.80,0.03
104.700,125.15,12.00,15.70,3.06,208.33,14900.00,2.59,213.80,0.03
104.940,125.15,12.00,15.70,3.06,208.33,14900.00,2.59,213.80,0.02
105.180,125.15,12.00,15.70,3.06,208.33,14900.00,2.59,213.80,0.02
105.420,125.15,20.00,15.70,3.06,208.33,14900.00,2.59,213.80,0.02
105.660,125.15,20.00,15.30,3.06,208.33,14900.00,2.59,213.80,0.02
105.900,125.15,20.00,15.30,0.95,208.33,14900.00,2.59,213.80,0.02
106.140,125.15,20.00,15.30,0.95,209.95,14900.00,2.59,213.80,0.02
106.380,125.15,20.00,15.30,0.95,209.95,14880.00,2.59,213.80,0.02
106.620,125.15,20.00,15.30,0.95,209.95,14880.00,2.57,213.80,0.02
106.860,125.15,20.00,15.30,0.95,209.95,14880.00,2.57,213.80,0.02
107.100,125.15,20.00,15.30,0.95,209.95,14880.00,2.57,213.80,0.02
107.340,126.50,20.00,15.30,0.95,209.95,14880.00,2.57,213.80,0.02
107.580,126.50,12.00,15.30,0.95,209.95,14880.00,2.57,213.80,0.02
107.820,126.50,12.00,15.00,0.95,209.95,14880.00,2.57,213.80,0.02
108.060,126.50,12.00,15.00,13.26,209.95,14880.00,2.57,213.80,0.02
108.300,126.50,12.00,15.00,13.26,211.21,14880.00,2.57,213.80,0.02
108.540,126.50,12.00,15.00,13.26,211.21,14880.00,2.57,213.80,0.02
108.780,126.50,12.00,15.00,13.26,211.21,14880.00,2.56,213.80,0.02
109.020,126.50,12.00,15.00,13.26,211.21,14880.00,2.56,212.00,0.02
109.260,126.50,12.00,15.00,13.26,211.21,14880.00,2.56,212.00,0.02
109.500,126.50,12.00,15.00,13.26,211.21,14880.00,2.56,212.00,0.02
109.740,126.50,12.00,15.00,13.26,211.21,14880.00,2.56,212.00,0.02
109.980,126.50,12.00,14.50,13.26,211.21,14880.00,2.56,212.00,0.02
110.220,126.50,12.00,14.50,16.00,211.21,14880.00,2.56,212.00,0.02
110.460,126.50,12.00,14.50,16.00,212.29,14880.00,2.56,212.00,0.02
110.700,126.50,12.00,14.50,16.00,212.29,14900.00,2.56,212.00,0.02
110.940,126.50,12.00,14.50,16.00,212.29,14900.00,2.58,212.00,0.02
111.180,126.50,12.00,14.50,16.00,212.29,14900.00,2.58,212.00,0.02
111.420,126.50,12.00,14.50,16.00,212.29,14900.00,2.58,212.00,0.02
111.660,126.50,12.00,14.50,16.00,212.29,14900.00,2.58,212.00,0.02
111.900,126.50,12.00,14.50,16.00,212.29,14900.00,2.58,212.00,0.02
112.140,126.50,12.00,14.10,16.00,212.29,14900.00,2.58,212.00,0.02
112.380,126.50,12.00,14.10,16.00,212.29,14900.00,2.58,212.00,0.02
112.620,126.50,12.00,14.10,16.00,213.19,14900.00,2.58,212.00,0.02
112.860,126.50,12.00,14.10,16.00,213.19,14900.00,2.58,212.00,0.02
113.101,126.50,12.00,14.10,16.00,213.19,14900.00,2.51,212.00,0.02
113.340,126.50,12.00,14.10,16.00,213.19,14900.00,2.51,212.00,0.02
113.581,126.50,12.00,14.10,16.00,213.19,14900.00,2.51,212.00,0.02
113.820,126.50,12.00,14.10,16.00,213.19,14900.00,2.51,212.00,0.02
114.060,126.50,12.00,14.10,16.00,213.19,14900.00,2.51,212.00,0.02
114.300,126.50,12.00,13.60,16.00,213.19,14900.00,2.51,212.00,0.02
114.540,126.50,12.00,13.60,16.00,213.19,14900.00,2.51,212.00,0.02
114.780,126.50,12.00,13.60,16.00,213.91,14900.00,2.51,212.00,0.02
115.020,126.50,12.00,13.60,16.00,213.91,14900.00,2.51,212.00,0.02
115.260,126.50,12.00,13.60,16.00,213.91,14900.00,2.61,212.00,0.02
115.500,126.50,12.00,13.60,16.00,213.91,14900.00,2.61,212.00,0.02
115.740,126.50,12.00,13.60,16.00,213.91,14900.00,2.61,212.00,0.02
115.980,126.50,12.00,13.60,16.00,213.91,14900.00,2.61,212.00,0.02
116.220,126.50,12.00,13.60,16.00,213.91,14900.00,2.61,212.00,0.02
116.460,126.50,12.00,13.20,16.00,213.91,14900.00,2.61,212.00,0.02
116.700,126.50,12.00,13.20,16.00,213.91,14900.00,2.61,212.00,0.02
116.940,126.50,12.00,13.20,16.00,214.45,14900.00,2.61,212.00,0.02
117.180,126.50,12.00,13.20,16.00,214.45,14880.00,2.61,212.00,0.02
117.451,126.50,12.00,13.20,16.00,214.45,14880.00,2.50,212.00,0.02
117.690,126.50,12.00,13.20,16.00,214.45,14880.00,2.50,212.00,0.02
117.930,126.50,12.00,13.20,16.00,214.45,14880.00,2.50,212.00,0.02
118.170,127.85,12.00,13.20,16.00,214.45,14880.00,2.50,212.00,0.02
118.410,127.85,12.00,13.20,16.00,214.45,14880.00,2.50,212.00,0.02
118.650,127.85,12.00,12.40,16.00,214.45,14880.00,2.50,212.00,0.02
118.890,127.85,12.00,12.40,16.00,214.45,14880.00,2.50,212.00,0.02
119.130,127.85,12.00,12.40,16.00,214.99,14880.00,2.50,212.00,0.02
119.370,127.85,12.00,12.40,16.00,214.99,14880.00,2.50,212.00,0.02
119.610,127.85,12.00,12.40,16.00,214.99,14880.00,2.50,212.00,0.02
119.850,127.85,12.00,12.40,16.00,214.99,14880.00,2.50,212.00,0.02
120.090,127.85,12.00,12.40,16.00,214.99,14880.00,2.50,212.00,0.03
120.330,126.50,12.00,12.40,16.00,214.99,14880.00,2.50,212.00,0.03
120.570,126.50,80.00,12.40,16.00,214.99,14880.00,2.50,212.00,0.03
120.810,126.50,80.00,93.60,16.00,214.99,14880.00,2.50,212.00,0.03
121.050,126.50,80.00,93.60,0.90,214.99,14880.00,2.50,212.00,0.03
121.290,126.50,80.00,93.60,0.90,215.53,14880.00,2.50,212.00,0.03
121.530,126.50,80.00,93.60,0.90,215.53,14880.00,2.50,212.00,0.03
121.770,126.50,80.00,93.60,0.90,215.53,14880.00,2.66,212.00,0.03
122.010,126.50,80.00,93.60,0.90,215.53,14880.00,2.66,212.00,0.03
122.250,126.50,80.00,93.60,0.90,215.53,14880.00,2.66,212.00,0.30
122.490,125.15,80.00,93.60,0.90,215.53,14880.00,2.66,212.00,0.30
122.730,125.15,116.00,93.60,0.90,215.53,14880.00,2.66,212.00,0.30
122.970,125.15,116.00,137.50,0.90,215.53,14880.00,2.66,212.00,0.30
123.210,125.15,116.00,137.50,1.00,215.53,14880.00,2.66,212.00,0.30
123.450,125.15,116.00,137.50,1.00,216.07,14880.00,2.66,212.00,0.30
123.690,125.15,116.00,137.50,1.00,216.07,14940.00,2.66,212.00,0.30
123.930,125.15,116.00,137.50,1.00,216.07,14940.00,2.75,212.00,0.30
124.170,125.15,116.00,137.50,1.00,216.07,14940.00,2.75,212.00,0.30
124.410,125.15,116.00,137.50,1.00,216.07,14940.00,2.75,212.00,0.42
124.650,125.15,116.00,137.50,1.00,216.07,14940.00,2.75,212.00,0.42
124.890,125.15,124.00,137.50,1.00,216.07,14940.00,2.75,212.00,0.42
125.130,125.15,124.00,130.50,1.00,216.07,14940.00,2.75,212.00,0.42
125.370,125.15,124.00,130.50,1.02,216.07,14940.00,2.75,212.00,0.42
125.610,125.15,124.00,130.50,1.02,216.97,14940.00,2.75,212.00,0.42
125.850,125.15,124.00,130.50,1.02,216.97,14880.00,2.75,212.00,0.42
126.090,125.15,124.00,130.50,1.02,216.97,14880.00,3.00,212.00,0.42
126.330,125.15,124.00,130.50,1.02,216.97,14880.00,3.00,213.80,0.42
126.570,125.15,124.00,130.50,1.02,216.97,14880.00,3.00,213.80,0.28
126.810,123.80,124.00,130.50,1.02,216.97,14880.00,3.00,213.80,0.28
127.050,123.80,92.00,130.50,1.02,216.97,14880.00,3.00,213.80,0.28
127.290,123.80,92.00,91.70,1.02,216.97,14880.00,3.00,213.80,0.28
127.530,123.80,92.00,91.70,1.00,216.97,14880.00,3.00,213.80,0.28
127.770,123.80,92.00,91.70,1.00,218.41,14880.00,3.00,213.80,0.28
128.010,123.80,92.00,91.70,1.00,218.41,14840.00,3.00,213.80,0.28
128.250,123.80,92.00,91.70,1.00,218.41,14840.00,3.02,213.80,0.28
128.490,123.80,92.00,91.70,1.00,218.41,14840.00,3.02,213.80,0.28
128.730,123.80,92.00,91.70,1.00,218.41,14840.00,3.02,213.80,0.19
128.970,123.80,92.00,91.70,1.00,218.41,14840.00,3.02,213.80,0.19
129.210,123.80,60.00,91.70,1.00,218.41,14840.00,3.02,213.80,0.19
129.450,123.80,60.00,19.70,1.00,218.41,14840.00,3.02,213.80,0.19
129.690,123.80,60.00,19.70,0.97,218.41,14840.00,3.02,213.80,0.19
129.930,123.80,60.00,19.70,0.97,220.03,14840.00,3.02,213.80,0.19
130.170,123.80,60.00,19.70,0.97,220.03,14840.00,3.02,213.80,0.19
130.410,123.80,60.00,19.70,0.97,220.03,14840.00,2.70,213.80,0.19
130.650,123.80,60.00,19.70,0.97,220.03,14840.00,2.70,213.80,0.19
130.890,123.80,60.00,19.70,0.97,220.03,14840.00,2.70,213.80,0.08
131.130,123.80,60.00,19.70,0.97,220.03,14840.00,2.70,213.80,0.08
131.370,123.80,64.00,19.70,0.97,220.03,14840.00,2.70,213.80,0.08
131.610,123.80,64.00,67.00,0.97,220.03,14840.00,2.70,213.80,0.08
131.851,123.80,64.00,67.00,1.01,220.03,14840.00,2.70,213.80,0.08
132.090,123.80,64.00,67.00,1.01,222.01,14840.00,2.70,213.80,0.08
132.330,123.80,64.00,67.00,1.01,222.01,14880.00,2.70,213.80,0.08
132.600,123.80,64.00,67.00,1.01,222.01,14880.00,2.72,213.80,0.08
132.840,123.80,64.00,67.00,1.01,222.01,14880.00,2.72,213.80,0.08
133.081,123.80,64.00,67.00,1.01,222.01,14880.00,2.72,213.80,0.09
133.320,123.80,64.00,67.00,1.01,222.01,14880.00,2.72,213.80,0.09
133.561,123.80,12.00,67.00,1.01,222.01,14880.00,2.72,213.80,0.09
133.801,123.80,12.00,13.40,1.01,222.01,14880.00,2.72,213.80,0.09
134.040,123.80,12.00,13.40,2.28,222.01,14880.00,2.72,213.80,0.09
134.280,123.80,12.00,13.40,2.28,223.63,14880.00,2.72,213.80,0.09
134.521,123.80,12.00,13.40,2.28,223.63,14900.00,2.72,213.80,0.09
134.761,123.80,12.00,13.40,2.28,223.63,14900.00,2.63,213.80,0.09
135.000,123.80,12.00,13.40,2.28,223.63,14900.00,2.63,213.80,0.09
135.300,123.80,12.00,13.40,2.28,223.63,14900.00,2.63,213.80,0.03
135.540,125.15,12.00,13.40,2.28,223.63,14900.00,2.63,213.80,0.03
135.780,125.15,24.00,13.40,2.28,223.63,14900.00,2.63,213.80,0.03
136.020,125.15,24.00,33.80,2.28,223.63,14900.00,2.63,213.80,0.03
136.260,125.15,24.00,33.80,1.35,223.63,14900.00,2.63,213.80,0.03
136.500,125.15,24.00,33.80,1.35,224.71,14900.00,2.63,213.80,0.03
136.741,125.15,24.00,33.80,1.35,224.71,14880.00,2.63,213.80,0.03
136.981,125.15,24.00,33.80,1.35,224.71,14880.00,2.53,213.80,0.03
137.220,125.15,24.00,33.80,1.35,224.71,14880.00,2.53,213.80,0.03
137.490,125.15,24.00,33.80,1.35,224.71,14880.00,2.53,213.80,0.07
137.731,125.15,24.00,33.80,1.35,224.71,14880.00,2.53,213.80,0.07
137.970,125.15,64.00,33.80,1.35,224.71,14880.00,2.53,213.80,0.07
138.210,125.15,64.00,65.00,1.35,224.71,14880.00,2.53,213.80,0.07
138.450,125.15,64.00,65.00,0.89,224.71,14880.00,2.53,213.80,0.07
138.691,125.15,64.00,65.00,0.89,224.89,14880.00,2.53,213.80,0.07
138.930,125.15,64.00,65.00,0.89,224.89,14900.00,2.53,213.80,0.07
139.170,125.15,64.00,65.00,0.89,224.89,14900.00,2.53,213.80,0.07
139.410,125.15,64.00,65.00,0.89,224.89,14900.00,2.53,213.80,0.07
139.650,125.15,64.00,65.00,0.89,224.89,14900.00,2.53,213.80,0.09
139.891,125.15,64.00,65.00,0.89,224.89,14900.00,2.53,213.80,0.09
140.130,125.15,60.00,65.00,0.89,224.89,14900.00,2.53,213.80,0.09
140.371,125.15,60.00,14.60,0.89,224.89,14900.00,2.53,213.80,0.09
140.610,125.15,60.00,14.60,0.98,224.89,14900.00,2.53,213.80,0.09
140.851,125.15,60.00,14.60,0.98,224.35,14900.00,2.53,213.80,0.09
141.091,125.15,60.00,14.60,0.98,224.35,14940.00,2.53,213.80,0.09
141.331,125.15,60.00,14.60,0.98,224.35,14940.00,2.50,213.80,0.09
141.570,125.15,60.00,14.60,0.98,224.35,14940.00,2.50,213.80,0.09
141.810,125.15,60.00,14.60,0.98,224.35,14940.00,2.50,213.80,0.04
142.050,125.15,60.00,14.60,0.98,224.35,14940.00,2.50,213.80,0.04
142.290,125.15,20.00,14.60,0.98,224.35,14940.00,2.50,213.80,0.04
142.530,125.15,20.00,13.00,0.98,224.35,14940.00,2.50,213.80,0.04
142.771,125.15,20.00,13.00,1.06,224.35,14940.00,2.50,213.80,0.04
143.011,125.15,20.00,13.00,1.06,223.45,14940.00,2.50,213.80,0.04
143.250,125.15,20.00,13.00,1.06,223.45,14880.00,2.50,213.80,0.04
143.490,125.15,20.00,13.00,1.06,223.45,14880.00,2.47,213.80,0.04
143.730,125.15,20.00,13.00,1.06,223.45,14880.00,2.47,213.80,0.04
143.970,125.15,20.00,13.00,1.06,223.45,14880.00,2.47,213.80,0.02
144.210,126.50,20.00,13.00,1.06,223.45,14880.00,2.47,213.80,0.02
144.450,126.50,12.00,13.00,1.06,223.45,14880.00,2.47,213.80,0.02
144.690,126.50,12.00,12.50,1.06,223.45,14880.00,2.47,213.80,0.02
144.930,126.50,12.00,12.50,8.90,223.45,14880.00,2.47,213.80,0.02
145.170,126.50,12.00,12.50,8.90,222.91,14880.00,2.47,213.80,0.02
145.410,126.50,12.00,12.50,8.90,222.91,14940.00,2.47,213.80,0.02
145.650,126.50,12.00,12.50,8.90,222.91,14940.00,2.51,213.80,0.02
145.891,126.50,12.00,12.50,8.90,222.91,14940.00,2.51,213.80,0.02
146.130,126.50,12.00,12.50,8.90,222.91,14940.00,2.51,213.80,0.02
146.370,126.50,12.00,12.50,8.90,222.91,14940.00,2.51,213.80,0.02
146.610,126.50,12.00,12.50,8.90,222.91,14940.00,2.51,213.80,0.02
146.850,126.50,12.00,12.20,8.90,222.91,14940.00,2.51,213.80,0.02
147.091,126.50,12.00,12.20,13.34,222.91,14940.00,2.51,213.80,0.02
147.330,126.50,12.00,12.20,13.34,222.73,14940.00,2.51,213.80,0.02
147.570,126.50,12.00,12.20,13.34,222.73,14880.00,2.51,213.80,0.02
147.810,126.50,12.00,12.20,13.34,222.73,14880.00,2.59,213.80,0.02
148.050,126.50,12.00,12.20,13.34,222.73,14880.00,2.59,213.80,0.02
148.290,126.50,12.00,12.20,13.34,222.73,14880.00,2.59,213.80,0.01
148.530,126.50,12.00,12.20,13.34,222.73,14880.00,2.59,213.80,0.01
148.800,126.50,32.00,12.20,13.34,222.73,14880.00,2.59,213.80,0.01
149.040,126.50,32.00,44.00,13.34,222.73,14880.00,2.59,213.80,0.01
149.280,126.50,32.00,44.00,0.96,222.73,14880.00,2.59,213.80,0.01
149.520,126.50,32.00,44.00,0.96,222.19,14880.00,2.59,213.80,0.01
149.760,126.50,32.00,44.00,0.96,222.19,14880.00,2.59,213.80,0.01
150.000,126.50,32.00,44.00,0.96,222.19,14880.00,2.46,213.80,0.01
150.240,126.50,32.00,44.00,0.96,222.19,14880.00,2.46,213.80,0.01
150.510,126.50,32.00,44.00,0.96,222.19,14880.00,2.46,213.80,0.10
150.750,126.50,32.00,44.00,0.96,222.19,14880.00,2.46,213.80,0.10
150.990,126.50,100.00,44.00,0.96,222.19,14880.00,2.46,213.80,0.10
151.230,126.50,100.00,108.10,0.96,222.19,14880.00,2.46,213.80,0.10
151.470,126.50,100.00,108.10,0.93,222.19,14880.00,2.46,213.80,0.10
151.710,126.50,100.00,108.10,0.93,221.83,14880.00,2.46,213.80,0.10
151.950,126.50,100.00,108.10,0.93,221.83,14840.00,2.46,213.80,0.10
152.191,126.50,100.00,108.10,0.93,221.83,14840.00,2.58,213.80,0.10
152.430,126.50,100.00,108.10,0.93,221.83,14840.00,2.58,213.80,0.10
152.670,126.50,100.00,108.10,0.93,221.83,14840.00,2.58,213.80,0.27
152.910,125.15,100.00,108.10,0.93,221.83,14840.00,2.58,213.80,0.27
153.150,125.15,108.00,108.10,0.93,221.83,14840.00,2.58,213.80,0.27
153.390,125.15,108.00,160.00,0.93,221.83,14840.00,2.58,213.80,0.27
153.630,125.15,108.00,160.00,0.94,221.83,14840.00,2.58,213.80,0.27
153.870,125.15,108.00,160.00,0.94,221.65,14840.00,2.58,213.80,0.27
154.140,125.15,108.00,160.00,0.94,221.65,14880.00,2.58,213.80,0.27
154.380,125.15,108.00,160.00,0.94,221.65,14880.00,2.77,213.80,0.27
154.620,125.15,108.00,160.00,0.94,221.65,14880.00,2.77,213.80,0.27
154.860,125.15,108.00,160.00,0.94,221.65,14880.00,2.77,213.80,0.61
155.100,123.80,108.00,160.00,0.94,221.65,14880.00,2.77,213.80,0.61
155.340,123.80,160.00,160.00,0.94,221.65,14880.00,2.77,213.80,0.61
155.580,123.80,160.00,194.20,0.94,221.65,14880.00,2.77,213.80,0.61
155.820,123.80,160.00,194.20,1.03,221.65,14880.00,2.77,213.80,0.61
156.060,123.80,160.00,194.20,1.03,222.01,14880.00,2.77,213.80,0.61
156.300,123.80,160.00,194.20,1.03,222.01,14880.00,2.77,213.80,0.61
156.540,123.80,160.00,194.20,1.03,222.01,14880.00,2.99,213.80,0.61
156.780,123.80,160.00,194.20,1.03,222.01,14880.00,2.99,215.60,0.61
157.020,123.80,160.00,194.20,1.03,222.01,14880.00,2.99,215.60,0.78
157.260,123.80,160.00,194.20,1.03,222.01,14880.00,2.99,215.60,0.78
157.500,123.80,176.00,194.20,1.03,222.01,14880.00,2.99,215.60,0.78
157.740,123.80,176.00,159.10,1.03,222.01,14880.00,2.99,215.60,0.78
157.980,123.80,176.00,159.10,0.96,222.01,14880.00,2.99,215.60,0.78
158.220,123.80,176.00,159.10,0.96,222.73,14880.00,2.99,215.60,0.78
158.460,123.80,176.00,159.10,0.96,222.73,14800.00,2.99,215.60,0.78
158.700,123.80,176.00,159.10,0.96,222.73,14800.00,2.84,215.60,0.78
158.940,123.80,176.00,159.10,0.96,222.73,14800.00,2.84,215.60,0.78
159.180,123.80,176.00,159.10,0.96,222.73,14800.00,2.84,215.60,0.14
159.420,123.80,176.00,159.10,0.96,222.73,14800.00,2.84,215.60,0.14
159.660,123.80,68.00,159.10,0.96,222.73,14800.00,2.84,215.60,0.14
159.900,123.80,68.00,79.70,0.96,222.73,14800.00,2.84,215.60,0.14
160.140,123.80,68.00,79.70,1.03,222.73,14800.00,2.84,215.60,0.14
160.380,123.80,68.00,79.70,1.03,224.17,14800.00,2.84,215.60,0.14
160.620,123.80,68.00,79.70,1.03,224.17,14900.00,2.84,215.60,0.14
160.860,123.80,68.00,79.70,1.03,224.17,14900.00,2.89,215.60,0.14
161.100,123.80,68.00,79.70,1.03,224.17,14900.00,2.89,215.60,0.14
161.340,123.80,68.00,79.70,1.03,224.17,14900.00,2.89,215.60,0.15
161.580,123.80,68.00,79.70,1.03,224.17,14900.00,2.89,215.60,0.15
161.820,123.80,12.00,79.70,1.03,224.17,14900.00,2.89,215.60,0.15
162.060,123.80,12.00,13.20,1.03,224.17,14900.00,2.89,215.60,0.15
162.300,123.80,12.00,13.20,2.13,224.17,14900.00,2.89,215.60,0.15
162.540,123.80,12.00,13.20,2.13,225.43,14900.00,2.89,215.60,0.15
162.780,123.80,12.00,13.20,2.13,225.43,14880.00,2.89,215.60,0.15
163.020,123.80,12.00,13.20,2.13,225.43,14880.00,2.59,215.60,0.15
163.260,123.80,12.00,13.20,2.13,225.43,14880.00,2.59,215.60,0.15
163.500,123.80,12.00,13.20,2.13,225.43,14880.00,2.59,215.60,0.06
163.740,125.15,12.00,13.20,2.13,225.43,14880.00,2.59,215.60,0.06
163.980,125.15,12.00,13.20,2.13,225.43,14880.00,2.59,215.60,0.06
164.220,125.15,12.00,13.10,2.13,225.43,14880.00,2.59,215.60,0.06
164.460,125.15,12.00,13.10,1.71,225.43,14880.00,2.59,215.60,0.06
