Time,"Boost pressure","Coolant temperature","Current battery voltage","Intake air temperature","Oil pressure","Oil temperature","Air mass flow","Lambda actual value","Target air mass flow"
190.440,0.04,200.59,14880.00,123.80,2.51,215.60,20.00,16.00,21.40
190.590,0.04,200.59,14880.00,123.80,2.51,215.60,20.00,16.00,20.40
190.740,0.04,200.59,14880.00,123.80,2.51,215.60,20.00,16.00,20.40
190.890,0.04,200.05,14880.00,123.80,2.51,215.60,20.00,16.00,20.40
191.040,0.04,200.05,14880.00,123.80,2.51,215.60,20.00,16.00,20.40
191.190,0.04,200.05,14880.00,123.80,2.51,215.60,20.00,16.00,20.40
191.340,0.04,200.05,14880.00,123.80,2.63,215.60,20.00,16.00,20.40
191.490,0.04,200.05,14880.00,123.80,2.63,215.60,20.00,16.00,20.40
191.640,0.04,200.05,14880.00,123.80,2.63,215.60,16.00,16.00,20.40
191.790,0.04,200.05,14880.00,123.80,2.63,215.60,16.00,16.00,20.40
191.940,0.04,200.05,14880.00,123.80,2.63,215.60,16.00,16.00,19.70
192.089,0.04,200.05,14880.00,123.80,2.63,215.60,16.00,16.00,19.70
192.240,0.04,199.69,14880.00,123.80,2.63,215.60,16.00,16.00,19.70
192.390,0.04,199.69,14880.00,123.80,2.63,215.60,16.00,16.00,19.70
192.570,0.04,199.69,14880.00,123.80,2.63,215.60,16.00,16.00,19.70
192.720,0.04,199.69,14880.00,123.80,2.55,215.60,16.00,16.00,19.70
192.870,0.04,199.69,14880.00,123.80,2.55,213.80,16.00,16.00,19.70
193.023,0.04,199.69,14880.00,123.80,2.55,213.80,16.00,16.00,19.70
193.170,0.04,199.69,14880.00,123.80,2.55,213.80,16.00,16.00,19.70
193.320,0.04,199.69,14880.00,123.80,2.55,213.80,16.00,16.00,19.00
193.470,0.04,199.69,14880.00,123.80,2.55,213.80,16.00,16.00,19.00
193.620,0.04,199.15,14880.00,123.80,2.55,213.80,16.00,16.00,19.00
193.770,0.04,199.15,14880.00,123.80,2.55,213.80,16.00,16.00,19.00
193.952,0.04,199.15,14880.00,123.80,2.55,213.80,16.00,16.00,19.00
194.100,0.04,199.15,14880.00,123.80,2.64,213.80,16.00,16.00,19.00
194.252,0.04,199.15,14880.00,123.80,2.64,213.80,16.00,16.00,19.00
194.400,0.04,199.15,14880.00,123.80,2.64,213.80,16.00,16.00,19.00
194.552,0.04,199.15,14880.00,123.80,2.64,213.80,16.00,16.00,19.00
194.700,0.04,199.15,14880.00,123.80,2.64,213.80,16.00,16.00,17.80
194.852,0.03,199.15,14880.00,123.80,2.64,213.80,16.00,16.00,17.80
195.000,0.03,198.79,14880.00,123.80,2.64,213.80,16.00,16.00,17.80
195.152,0.03,198.79,14880.00,123.80,2.64,213.80,16.00,16.00,17.80
195.300,0.03,198.79,14880.00,123.80,2.64,213.80,16.00,16.00,17.80
195.453,0.03,198.79,14880.00,123.80,2.47,213.80,16.00,16.00,17.80
195.600,0.03,198.79,14880.00,123.80,2.47,213.80,16.00,16.00,17.80
195.752,0.03,198.79,14880.00,123.80,2.47,213.80,16.00,16.00,17.80
195.900,0.03,198.79,14880.00,123.80,2.47,213.80,16.00,16.00,17.80
196.052,0.03,198.79,14880.00,123.80,2.47,213.80,16.00,16.00,16.30
196.200,0.03,198.79,14880.00,123.80,2.47,213.80,16.00,16.00,16.30
196.350,0.03,198.61,14880.00,123.80,2.47,213.80,16.00,16.00,16.30
196.530,0.03,198.61,14800.00,123.80,2.47,213.80,16.00,16.00,16.30
196.680,0.03,198.61,14800.00,123.80,2.47,213.80,16.00,16.00,16.30
196.830,0.03,198.61,14800.00,123.80,2.50,213.80,16.00,16.00,16.30
196.980,0.03,198.61,14800.00,123.80,2.50,213.80,16.00,16.00,16.30
197.130,0.03,198.61,14800.00,123.80,2.50,213.80,20.00,16.00,16.30
197.282,0.03,198.61,14800.00,123.80,2.50,213.80,20.00,0.99,16.30
197.430,0.03,198.61,14800.00,123.80,2.50,213.80,20.00,0.99,20.20
197.580,0.03,198.61,14800.00,123.80,2.50,213.80,20.00,0.99,20.20
197.730,0.03,198.61,14800.00,123.80,2.50,213.80,20.00,0.99,20.20
197.880,0.03,198.61,14880.00,123.80,2.50,213.80,20.00,0.99,20.20
198.030,0.03,198.61,14880.00,123.80,2.50,213.80,20.00,0.99,20.20
198.180,0.03,198.61,14880.00,123.80,2.46,213.80,20.00,0.99,20.20
198.330,0.03,198.61,14880.00,123.80,2.46,213.80,20.00,0.99,20.20
198.480,0.03,198.61,14880.00,123.80,2.46,213.80,16.00,0.99,20.20
198.630,0.03,198.61,14880.00,123.80,2.46,213.80,16.00,0.89,20.20
198.780,0.03,198.61,14880.00,123.80,2.46,213.80,16.00,0.89,18.00
198.960,0.02,198.61,14880.00,123.80,2.46,213.80,16.00,0.89,18.00
199.110,0.02,198.79,14880.00,123.80,2.46,213.80,16.00,0.89,18.00
199.260,0.02,198.79,14940.00,123.80,2.46,213.80,16.00,0.89,18.00
199.410,0.02,198.79,14940.00,123.80,2.46,213.80,16.00,0.89,18.00
199.560,0.02,198.79,14940.00,123.80,2.53,213.80,16.00,0.89,18.00
199.710,0.02,198.79,14940.00,123.80,2.53,213.80,16.00,0.89,18.00
199.860,0.02,198.79,14940.00,123.80,2.53,213.80,20.00,0.89,18.00
200.010,0.02,198.79,14940.00,123.80,2.53,213.80,20.00,0.88,18.00
200.190,0.02,198.79,14940.00,123.80,2.53,213.80,20.00,0.88,19.00
200.370,0.03,198.79,14940.00,123.80,2.53,213.80,20.00,0.88,19.00
200.520,0.03,198.97,14940.00,123.80,2.53,213.80,20.00,0.88,19.00
200.670,0.03,198.97,14900.00,123.80,2.53,213.80,20.00,0.88,19.00
200.820,0.03,198.97,14900.00,123.80,2.53,213.80,20.00,0.88,19.00
200.970,0.03,198.97,14900.00,123.80,2.47,213.80,20.00,0.88,19.00
201.120,0.03,198.97,14900.00,123.80,2.47,213.80,20.00,0.88,19.00
201.270,0.03,198.97,14900.00,123.80,2.47,213.80,24.00,0.88,19.00
201.420,0.03,198.97,14900.00,123.80,2.47,213.80,24.00,0.92,19.00
201.570,0.03,198.97,14900.00,123.80,2.47,213.80,24.00,0.92,76.20
201.720,0.04,198.97,14900.00,123.80,2.47,213.80,24.00,0.92,76.20
201.870,0.04,199.15,14900.00,123.80,2.47,213.80,24.00,0.92,76.20
202.020,0.04,199.15,14880.00,123.80,2.47,213.80,24.00,0.92,76.20
202.170,0.04,199.15,14880.00,123.80,2.47,213.80,24.00,0.92,76.20
202.320,0.04,199.15,14880.00,123.80,2.41,213.80,24.00,0.92,76.20
202.470,0.04,199.15,14880.00,123.80,2.41,213.80,24.00,0.92,76.20
202.620,0.04,199.15,14880.00,123.80,2.41,213.80,140.00,0.92,76.20
202.800,0.04,199.15,14880.00,123.80,2.41,213.80,140.00,0.93,76.20
202.952,0.04,199.15,14880.00,123.80,2.41,213.80,140.00,0.93,25.40
203.100,0.14,199.15,14880.00,123.80,2.41,213.80,140.00,0.93,25.40
203.252,0.14,199.51,14880.00,123.80,2.41,213.80,140.00,0.93,25.40
203.400,0.14,199.51,14900.00,123.80,2.41,213.80,140.00,0.93,25.40
203.552,0.14,199.51,14900.00,123.80,2.41,213.80,140.00,0.93,25.40
203.700,0.14,199.51,14900.00,123.80,2.66,213.80,140.00,0.93,25.40
203.852,0.14,199.51,14900.00,123.80,2.66,213.80,140.00,0.93,25.40
204.000,0.14,199.51,14900.00,123.80,2.66,213.80,12.00,0.93,25.40
204.152,0.14,199.51,14900.00,123.80,2.66,213.80,12.00,1.01,25.40
204.330,0.14,199.51,14900.00,123.80,2.66,213.80,12.00,1.01,13.00
204.480,0.04,199.51,14900.00,123.80,2.66,213.80,12.00,1.01,13.00
204.630,0.04,199.87,14900.00,123.80,2.66,213.80,12.00,1.01,13.00
204.780,0.04,199.87,14880.00,123.80,2.66,213.80,12.00,1.01,13.00
204.930,0.04,199.87,14880.00,123.80,2.66,213.80,12.00,1.01,13.00
205.080,0.04,199.87,14880.00,123.80,2.57,213.80,12.00,1.01,13.00
205.230,0.04,199.87,14880.00,123.80,2.57,213.80,12.00,1.01,13.00
205.380,0.04,199.87,14880.00,123.80,2.57,213.80,96.00,1.01,13.00
205.530,0.04,199.87,14880.00,123.80,2.57,213.80,96.00,0.97,13.00
205.680,0.04,199.87,14880.00,123.80,2.57,213.80,96.00,0.97,104.80
205.830,0.09,199.87,14880.00,123.80,2.57,213.80,96.00,0.97,104.80
205.980,0.09,200.41,14880.00,123.80,2.57,213.80,96.00,0.97,104.80
206.130,0.09,200.41,14900.00,123.80,2.57,213.80,96.00,0.97,104.80
206.280,0.09,200.41,14900.00,123.80,2.57,213.80,96.00,0.97,104.80
206.430,0.09,200.41,14900.00,123.80,4.06,213.80,96.00,0.97,104.80
206.580,0.09,200.41,14900.00,123.80,4.06,213.80,96.00,0.97,104.80
206.760,0.09,200.41,14900.00,123.80,4.06,213.80,196.00,0.97,104.80
206.910,0.09,200.41,14900.00,123.80,4.06,213.80,196.00,1.00,104.80
207.060,0.09,200.41,14900.00,123.80,4.06,213.80,196.00,1.00,218.90
207.210,0.17,200.41,14900.00,123.80,4.06,213.80,196.00,1.00,218.90
207.360,0.17,200.77,14900.00,123.80,4.06,213.80,196.00,1.00,218.90
207.510,0.17,200.77,14880.00,123.80,4.06,213.80,196.00,1.00,218.90
207.660,0.17,200.77,14880.00,122.45,4.06,213.80,196.00,1.00,218.90
207.810,0.17,200.77,14880.00,122.45,5.18,213.80,196.00,1.00,218.90
207.990,0.17,200.77,14880.00,122.45,5.18,213.80,196.00,1.00,218.90
208.170,0.17,200.77,14880.00,122.45,5.18,213.80,148.00,1.00,218.90
208.320,0.17,200.77,14880.00,122.45,5.18,213.80,148.00,1.05,218.90
208.470,0.17,200.77,14880.00,122.45,5.18,213.80,148.00,1.05,287.20
208.620,0.37,200.77,14880.00,122.45,5.18,213.80,148.00,1.05,287.20
208.770,0.37,201.31,14880.00,122.45,5.18,213.80,148.00,1.05,287.20
208.920,0.37,201.31,14900.00,122.45,5.18,213.80,148.00,1.05,287.20
209.070,0.37,201.31,14900.00,122.45,5.18,213.80,148.00,1.05,287.20
209.220,0.37,201.31,14900.00,122.45,5.39,213.80,148.00,1.05,287.20
209.370,0.37,201.31,14900.00,122.45,5.39,215.60,148.00,1.05,287.20
209.520,0.37,201.31,14900.00,122.45,5.39,215.60,328.00,1.05,287.20
209.670,0.37,201.31,14900.00,122.45,5.39,215.60,328.00,1.00,287.20
209.820,0.37,201.31,14900.00,122.45,5.39,215.60,328.00,1.00,336.50
209.970,0.31,201.31,14900.00,122.45,5.39,215.60,328.00,1.00,336.50
210.120,0.31,202.03,14900.00,122.45,5.39,215.60,328.00,1.00,336.50
210.270,0.31,202.03,14820.00,122.45,5.39,215.60,328.00,1.00,336.50
210.420,0.31,202.03,14820.00,121.10,5.39,215.60,328.00,1.00,336.50
210.600,0.31,202.03,14820.00,121.10,5.51,215.60,328.00,1.00,336.50
210.751,0.31,202.03,14820.00,121.10,5.51,215.60,328.00,1.00,336.50
210.900,0.31,202.03,14820.00,121.10,5.51,215.60,292.00,1.00,336.50
211.051,0.31,202.03,14820.00,121.10,5.51,215.60,292.00,0.99,336.50
211.200,0.31,202.03,14820.00,121.10,5.51,215.60,292.00,0.99,308.40
211.351,0.47,202.03,14820.00,121.10,5.51,215.60,292.00,0.99,308.40
211.500,0.47,203.11,14820.00,121.10,5.51,215.60,292.00,0.99,308.40
211.652,0.47,203.11,14880.00,121.10,5.51,215.60,292.00,0.99,308.40
211.830,0.47,203.11,14880.00,121.10,5.51,215.60,292.00,0.99,308.40
212.010,0.47,203.11,14880.00,121.10,5.49,215.60,292.00,0.99,308.40
212.160,0.47,203.11,14880.00,121.10,5.49,217.40,292.00,0.99,308.40
212.310,0.47,203.11,14880.00,121.10,5.49,217.40,312.00,0.99,308.40
212.460,0.47,203.11,14880.00,121.10,5.49,217.40,312.00,1.00,308.40
212.610,0.47,203.11,14880.00,121.10,5.49,217.40,312.00,1.00,311.20
212.760,0.33,203.11,14880.00,121.10,5.49,217.40,312.00,1.00,311.20
212.910,0.33,204.37,14880.00,121.10,5.49,217.40,312.00,1.00,311.20
213.060,0.33,204.37,14900.00,121.10,5.49,217.40,312.00,1.00,311.20
213.210,0.33,204.37,14900.00,121.10,5.49,217.40,312.00,1.00,311.20
213.360,0.33,204.37,14900.00,121.10,5.40,217.40,312.00,1.00,311.20
213.510,0.33,204.37,14900.00,121.10,5.40,219.20,312.00,1.00,311.20
213.660,0.33,204.37,14900.00,121.10,5.40,219.20,268.00,1.00,311.20
213.840,0.33,204.37,14900.00,121.10,5.40,219.20,268.00,0.99,311.20
213.990,0.33,204.37,14900.00,121.10,5.40,219.20,268.00,0.99,282.80
214.140,0.36,204.37,14900.00,121.10,5.40,219.20,268.00,0.99,282.80
214.320,0.36,205.81,14900.00,121.10,5.40,219.20,268.00,0.99,282.80
214.470,0.36,205.81,14900.00,121.10,5.40,219.20,268.00,0.99,282.80
214.620,0.36,205.81,14900.00,121.10,5.40,219.20,268.00,0.99,282.80
214.770,0.36,205.81,14900.00,121.10,5.52,219.20,268.00,0.99,282.80
214.920,0.36,205.81,14900.00,121.10,5.52,219.20,268.00,0.99,282.80
215.070,0.36,205.81,14900.00,121.10,5.52,219.20,292.00,0.99,282.80
215.220,0.36,205.81,14900.00,121.10,5.52,219.20,292.00,0.99,282.80
215.370,0.36,205.81,14900.00,121.10,5.52,219.20,292.00,0.99,290.90
215.520,0.31,205.81,14900.00,121.10,5.52,219.20,292.00,0.99,290.90
215.670,0.31,207.25,14900.00,121.10,5.52,219.20,292.00,0.99,290.90
215.851,0.31,207.25,14900.00,121.10,5.52,219.20,292.00,0.99,290.90
216.000,0.31,207.25,14900.00,119.75,5.52,219.20,292.00,0.99,290.90
216.151,0.31,207.25,14900.00,119.75,5.48,219.20,292.00,0.99,290.90
216.300,0.31,207.25,14900.00,119.75,5.48,221.00,292.00,0.99,290.90
216.451,0.31,207.25,14900.00,119.75,5.48,221.00,208.00,0.99,290.90
216.600,0.31,207.25,14900.00,119.75,5.48,221.00,208.00,0.99,290.90
216.751,0.31,207.25,14900.00,119.75,5.48,221.00,208.00,0.99,210.10
216.900,0.22,207.25,14900.00,119.75,5.48,221.00,208.00,0.99,210.10
217.051,0.22,207.79,14900.00,119.75,5.48,221.00,208.00,0.99,210.10
217.200,0.22,207.79,14940.00,119.75,5.48,221.00,208.00,0.99,210.10
217.351,0.22,207.79,14940.00,119.75,5.48,221.00,208.00,0.99,210.10
217.500,0.22,207.79,14940.00,119.75,5.43,221.00,208.00,0.99,210.10
217.650,0.22,207.79,14940.00,119.75,5.43,221.00,208.00,0.99,210.10
217.800,0.22,207.79,14940.00,119.75,5.43,221.00,188.00,0.99,210.10
217.951,0.22,207.79,14940.00,119.75,5.43,221.00,188.00,0.99,210.10
218.100,0.22,207.79,14940.00,119.75,5.43,221.00,188.00,0.99,191.20
218.280,0.19,207.79,14940.00,119.75,5.43,221.00,188.00,0.99,191.20
218.430,0.19,207.43,14940.00,119.75,5.43,221.00,188.00,0.99,191.20
218.580,0.19,207.43,14800.00,119.75,5.43,221.00,188.00,0.99,191.20
218.730,0.19,207.43,14800.00,119.75,5.43,221.00,188.00,0.99,191.20
218.880,0.19,207.43,14800.00,119.75,5.29,221.00,188.00,0.99,191.20
219.030,0.19,207.43,14800.00,119.75,5.29,221.00,188.00,0.99,191.20
219.180,0.19,207.43,14800.00,119.75,5.29,221.00,196.00,0.99,191.20
219.330,0.19,207.43,14800.00,119.75,5.29,221.00,196.00,1.00,191.20
219.480,0.19,207.43,14800.00,119.75,5.29,221.00,196.00,1.00,176.80
219.630,0.20,207.43,14800.00,119.75,5.29,221.00,196.00,1.00,176.80
219.780,0.20,206.53,14800.00,119.75,5.29,221.00,196.00,1.00,176.80
219.930,0.20,206.53,14900.00,119.75,5.29,221.00,196.00,1.00,176.80
220.080,0.20,206.53,14900.00,119.75,5.29,221.00,196.00,1.00,176.80
220.230,0.20,206.53,14900.00,119.75,3.56,221.00,196.00,1.00,176.80
220.380,0.20,206.53,14900.00,119.75,3.56,221.00,196.00,1.00,176.80
220.530,0.20,206.53,14900.00,119.75,3.56,221.00,20.00,1.00,176.80
220.710,0.20,206.53,14900.00,119.75,3.56,221.00,20.00,3.27,176.80
220.860,0.20,206.53,14900.00,119.75,3.56,221.00,20.00,3.27,21.70
221.010,0.10,206.53,14900.00,119.75,3.56,221.00,20.00,3.27,21.70
221.160,0.10,205.63,14900.00,119.75,3.56,221.00,20.00,3.27,21.70
221.310,0.10,205.63,14880.00,119.75,3.56,221.00,20.00,3.27,21.70
221.460,0.10,205.63,14880.00,121.10,3.56,221.00,20.00,3.27,21.70
221.610,0.10,205.63,14880.00,121.10,3.14,221.00,20.00,3.27,21.70
221.760,0.10,205.63,14880.00,121.10,3.14,221.00,20.00,3.27,21.70
221.910,0.10,205.63,14880.00,121.10,3.14,221.00,96.00,3.27,21.70
222.060,0.10,205.63,14880.00,121.10,3.14,221.00,96.00,0.90,21.70
222.210,0.10,205.63,14880.00,121.10,3.14,221.00,96.00,0.90,105.30
222.360,0.09,205.63,14880.00,121.10,3.14,221.00,96.00,0.90,105.30
222.510,0.09,205.63,14880.00,121.10,3.14,221.00,96.00,0.90,105.30
222.660,0.09,205.63,14900.00,121.10,3.14,221.00,96.00,0.90,105.30
222.810,0.09,205.63,14900.00,121.10,3.14,221.00,96.00,0.90,105.30
222.960,0.09,205.63,14900.00,121.10,2.77,221.00,96.00,0.90,105.30
223.110,0.09,205.63,14900.00,121.10,2.77,221.00,96.00,0.90,105.30
223.290,0.09,205.63,14900.00,121.10,2.77,221.00,96.00,0.90,105.30
223.440,0.09,205.63,14900.00,121.10,2.77,221.00,96.00,0.97,105.30
223.590,0.09,205.63,14900.00,121.10,2.77,221.00,96.00,0.97,96.00
223.740,0.09,205.63,14900.00,121.10,2.77,221.00,96.00,0.97,96.00
223.890,0.09,205.63,14900.00,121.10,2.77,221.00,96.00,0.97,96.00
224.040,0.09,205.63,14900.00,121.10,2.77,221.00,96.00,0.97,96.00
224.190,0.09,205.63,14900.00,121.10,2.77,221.00,96.00,0.97,96.00
224.340,0.09,205.63,14900.00,121.10,2.62,221.00,96.00,0.97,96.00
224.490,0.09,205.63,14900.00,121.10,2.62,221.00,96.00,0.97,96.00
224.670,0.09,205.63,14900.00,121.10,2.62,221.00,20.00,0.97,96.00
224.820,0.09,205.63,14900.00,121.10,2.62,221.00,20.00,1.84,96.00
224.970,0.09,205.63,14900.00,121.10,2.62,221.00,20.00,1.84,21.00
225.120,0.05,205.63,14900.00,121.10,2.62,221.00,20.00,1.84,21.00
225.270,0.05,205.99,14900.00,121.10,2.62,221.00,20.00,1.84,21.00
225.420,0.05,205.99,14900.00,121.10,2.62,221.00,20.00,1.84,21.00
225.570,0.05,205.99,14900.00,121.10,2.62,221.00,20.00,1.84,21.00
225.720,0.05,205.99,14900.00,121.10,2.53,221.00,20.00,1.84,21.00
225.870,0.05,205.99,14900.00,121.10,2.53,219.20,20.00,1.84,21.00
226.020,0.05,205.99,14900.00,121.10,2.53,219.20,32.00,1.84,21.00
226.170,0.05,205.99,14900.00,121.10,2.53,219.20,32.00,2.59,21.00
226.351,0.05,205.99,14900.00,121.10,2.53,219.20,32.00,2.59,53.60
226.500,0.04,205.99,14900.00,121.10,2.53,219.20,32.00,2.59,53.60
226.650,0.04,206.53,14900.00,121.10,2.53,219.20,32.00,2.59,53.60
226.800,0.04,206.53,14800.00,121.10,2.53,219.20,32.00,2.59,53.60
226.951,0.04,206.53,14800.00,121.10,2.53,219.20,32.00,2.59,53.60
227.130,0.04,206.53,14800.00,121.10,2.62,219.20,32.00,2.59,53.60
227.280,0.04,206.53,14800.00,121.10,2.62,219.20,32.00,2.59,53.60
227.430,0.04,206.53,14800.00,121.10,2.62,219.20,76.00,2.59,53.60
227.580,0.04,206.53,14800.00,121.10,2.62,219.20,76.00,0.91,53.60
227.730,0.04,206.53,14800.00,121.10,2.62,219.20,76.00,0.91,82.40
227.880,0.05,206.53,14800.00,121.10,2.62,219.20,76.00,0.91,82.40
228.030,0.05,206.89,14800.00,121.10,2.62,219.20,76.00,0.91,82.40
228.180,0.05,206.89,14900.00,121.10,2.62,219.20,76.00,0.91,82.40
228.330,0.05,206.89,14900.00,121.10,2.62,219.20,76.00,0.91,82.40
228.510,0.05,206.89,14900.00,121.10,2.52,219.20,76.00,0.91,82.40
228.660,0.05,206.89,14900.00,121.10,2.52,219.20,76.00,0.91,82.40
228.810,0.05,206.89,14900.00,121.10,2.52,219.20,24.00,0.91,82.40
228.960,0.05,206.89,14900.00,121.10,2.52,219.20,24.00,0.91,82.40
229.110,0.05,206.89,14900.00,121.10,2.52,219.20,24.00,0.91,20.50
229.260,0.05,206.89,14900.00,121.10,2.52,219.20,24.00,0.91,20.50
229.410,0.05,206.89,14900.00,121.10,2.52,219.20,24.00,0.91,20.50
229.560,0.05,206.89,14880.00,121.10,2.52,219.20,24.00,0.91,20.50
229.710,0.05,206.89,14880.00,121.10,2.52,219.20,24.00,0.91,20.50
229.860,0.05,206.89,14880.00,121.10,2.62,219.20,24.00,0.91,20.50
230.010,0.05,206.89,14880.00,121.10,2.62,219.20,24.00,0.91,20.50
230.220,0.05,206.89,14880.00,121.10,2.62,219.20,68.00,0.91,20.50
230.370,0.05,206.89,14880.00,121.10,2.62,219.20,68.00,1.00,20.50
230.520,0.05,206.89,14880.00,121.10,2.62,219.20,68.00,1.00,85.80
230.700,0.05,206.89,14880.00,121.10,2.62,219.20,68.00,1.00,85.80
230.880,0.05,206.71,14880.00,121.10,2.62,219.20,68.00,1.00,85.80
231.120,0.05,206.71,14880.00,121.10,2.62,219.20,68.00,1.00,85.80
231.300,0.05,206.71,14880.00,121.10,2.62,219.20,68.00,1.00,85.80
231.480,0.05,206.71,14880.00,121.10,2.72,219.20,68.00,1.00,85.80
231.660,0.05,206.71,14880.00,121.10,2.72,219.20,68.00,1.00,85.80
231.840,0.05,206.71,14880.00,121.10,2.72,219.20,20.00,1.00,85.80
231.990,0.05,206.71,14880.00,121.10,2.72,219.20,20.00,1.53,85.80
232.140,0.05,206.71,14880.00,121.10,2.72,219.20,20.00,1.53,20.10
232.380,0.05,206.71,14880.00,121.10,2.72,219.20,20.00,1.53,20.10
232.560,0.05,206.53,14880.00,121.10,2.72,219.20,20.00,1.53,20.10
232.770,0.05,206.53,14880.00,121.10,2.72,219.20,20.00,1.53,20.10
232.951,0.05,206.53,14880.00,122.45,2.72,219.20,20.00,1.53,20.10
233.100,0.05,206.53,14880.00,122.45,2.44,219.20,20.00,1.53,20.10
233.280,0.05,206.53,14880.00,122.45,2.44,219.20,20.00,1.53,20.10
233.520,0.05,206.53,14880.00,122.45,2.44,219.20,16.00,1.53,20.10
233.730,0.05,206.53,14880.00,122.45,2.44,219.20,16.00,16.00,20.10
233.910,0.05,206.53,14880.00,122.45,2.44,219.20,16.00,16.00,19.50
234.060,0.04,206.53,14880.00,122.45,2.44,219.20,16.00,16.00,19.50
234.210,0.04,206.17,14880.00,122.45,2.44,219.20,16.00,16.00,19.50
234.360,0.04,206.17,14840.00,122.45,2.44,219.20,16.00,16.00,19.50
234.510,0.04,206.17,14840.00,122.45,2.44,219.20,16.00,16.00,19.50
234.660,0.04,206.17,14840.00,122.45,2.63,219.20,16.00,16.00,19.50
234.810,0.04,206.17,14840.00,122.45,2.63,217.40,16.00,16.00,19.50
234.960,0.04,206.17,14840.00,122.45,2.63,217.40,36.00,16.00,19.50
235.140,0.04,206.17,14840.00,122.45,2.63,217.40,36.00,0.95,19.50
235.290,0.04,206.17,14840.00,122.45,2.63,217.40,36.00,0.95,38.10
235.439,0.03,206.17,14840.00,122.45,2.63,217.40,36.00,0.95,38.10
235.590,0.03,205.81,14840.00,122.45,2.63,217.40,36.00,0.95,38.10
235.740,0.03,205.81,14880.00,122.45,2.63,217.40,36.00,0.95,38.10
235.890,0.03,205.81,14880.00,122.45,2.63,217.40,36.00,0.95,38.10
236.070,0.03,205.81,14880.00,122.45,2.55,217.40,36.00,0.95,38.10
236.220,0.03,205.81,14880.00,122.45,2.55,217.40,36.00,0.95,38.10
236.370,0.03,205.81,14880.00,122.45,2.55,217.40,16.00,0.95,38.10
236.520,0.03,205.81,14880.00,122.45,2.55,217.40,16.00,0.93,38.10
236.670,0.03,205.81,14880.00,122.45,2.55,217.40,16.00,0.93,18.90
236.820,0.03,205.81,14880.00,122.45,2.55,217.40,16.00,0.93,18.90
236.970,0.03,205.27,14880.00,122.45,2.55,217.40,16.00,0.93,18.90
237.120,0.03,205.27,14880.00,122.45,2.55,217.40,16.00,0.93,18.90
237.270,0.03,205.27,14880.00,122.45,2.55,217.40,16.00,0.93,18.90
237.420,0.03,205.27,14880.00,122.45,2.50,217.40,16.00,0.93,18.90
237.570,0.03,205.27,14880.00,122.45,2.50,217.40,16.00,0.93,18.90
237.720,0.03,205.27,14880.00,122.45,2.50,217.40,72.00,0.93,18.90
237.870,0.03,205.27,14880.00,122.45,2.50,217.40,72.00,0.89,18.90
238.020,0.03,205.27,14880.00,122.45,2.50,217.40,72.00,0.89,77.10
238.170,0.04,205.27,14880.00,122.45,2.50,217.40,72.00,0.89,77.10
238.320,0.04,204.55,14880.00,122.45,2.50,217.40,72.00,0.89,77.10
238.470,0.04,204.55,14900.00,122.45,2.50,217.40,72.00,0.89,77.10
238.680,0.04,204.55,14900.00,122.45,2.50,217.40,72.00,0.89,77.10
238.830,0.04,204.55,14900.00,122.45,2.62,217.40,72.00,0.89,77.10
238.979,0.04,204.55,14900.00,122.45,2.62,217.40,72.00,0.89,77.10
239.130,0.04,204.55,14900.00,122.45,2.62,217.40,24.00,0.89,77.10
239.280,0.04,204.55,14900.00,122.45,2.62,217.40,24.00,0.92,77.10
239.430,0.04,204.55,14900.00,122.45,2.62,217.40,24.00,0.92,18.70
239.580,0.05,204.55,14900.00,122.45,2.62,217.40,24.00,0.92,18.70
239.730,0.05,204.01,14900.00,122.45,2.62,217.40,24.00,0.92,18.70
239.910,0.05,204.01,14900.00,122.45,2.62,217.40,24.00,0.92,18.70
240.060,0.05,204.01,14900.00,122.45,2.62,217.40,24.00,0.92,18.70
240.210,0.05,204.01,14900.00,122.45,2.62,217.40,24.00,0.92,18.70
240.360,0.05,204.01,14900.00,122.45,2.62,217.40,24.00,0.92,18.70
240.510,0.05,204.01,14900.00,122.45,2.62,217.40,16.00,0.92,18.70
240.660,0.05,204.01,14900.00,122.45,2.62,217.40,16.00,7.06,18.70
240.810,0.05,204.01,14900.00,122.45,2.62,217.40,16.00,7.06,18.00
240.960,0.04,204.01,14900.00,122.45,2.62,217.40,16.00,7.06,18.00
241.110,0.04,203.83,14900.00,122.45,2.62,217.40,16.00,7.06,18.00
241.260,0.04,203.83,14880.00,122.45,2.62,217.40,16.00,7.06,18.00
241.410,0.04,203.83,14880.00,122.45,2.62,217.40,16.00,7.06,18.00
241.590,0.04,203.83,14880.00,122.45,2.39,217.40,16.00,7.06,18.00
241.740,0.04,203.83,14880.00,122.45,2.39,217.40,16.00,7.06,18.00
241.890,0.04,203.83,14880.00,122.45,2.39,217.40,72.00,7.06,18.00
242.040,0.04,203.83,14880.00,122.45,2.39,217.40,72.00,1.04,18.00
242.190,0.04,203.83,14880.00,122.45,2.39,217.40,72.00,1.04,77.50
242.340,0.05,203.83,14880.00,122.45,2.39,217.40,72.00,1.04,77.50
242.490,0.05,203.47,14880.00,122.45,2.39,217.40,72.00,1.04,77.50
242.640,0.05,203.47,14900.00,122.45,2.39,217.40,72.00,1.04,77.50
242.820,0.05,203.47,14900.00,122.45,2.39,217.40,72.00,1.04,77.50
