Time,"Oil pressure","Oil temperature","Coolant temperature","Actual speed","Actual gear","Engine speed","Throttle valve angle from potentiometer 1","Air mass flow","Fuel mass flow","Intake air temperature","Lambda actual value","Boost pressure","Boost pressure raw value","Current battery voltage"
447.184,2.57,230.00,220.39,0.00,2.00,838.50,3.22,12.00,0.80,126.50,1.05,0.01,1.03,14180.00
447.331,2.57,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.05,0.01,1.03,14180.00
447.482,2.57,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.05,0.01,1.03,14180.00
447.632,2.57,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.05,0.01,1.03,14180.00
447.784,2.57,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.05,0.01,1.03,14180.00
447.931,2.57,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.00,0.01,1.03,14180.00
448.084,2.57,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.00,0.00,1.03,14180.00
448.232,2.57,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.00,0.00,1.02,14180.00
448.384,2.57,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.00,0.00,1.02,13600.00
448.532,2.50,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.00,0.00,1.02,13600.00
448.684,2.50,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.00,0.00,1.02,13600.00
448.832,2.50,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.00,0.00,1.02,13600.00
448.981,2.50,230.00,220.39,0.00,2.00,838.50,4.66,12.00,0.80,126.50,1.00,0.00,1.02,13600.00
449.132,2.50,230.00,220.39,0.00,1.00,838.50,4.66,12.00,0.80,126.50,1.00,0.00,1.02,13600.00
449.281,2.50,230.00,220.39,0.00,1.00,851.00,4.66,12.00,0.80,126.50,1.00,0.00,1.02,13600.00
449.432,2.50,230.00,220.39,0.00,1.00,851.00,5.29,12.00,0.80,126.50,1.00,0.00,1.02,13600.00
449.584,2.50,230.00,220.39,0.00,1.00,851.00,5.29,16.00,0.80,126.50,1.00,0.00,1.02,13600.00
449.732,2.50,230.00,220.39,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.00,0.00,1.02,13600.00
449.884,2.50,230.00,220.39,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.00,0.00,1.02,13600.00
450.062,2.50,230.00,220.39,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.01,0.00,1.02,13600.00
450.211,2.50,230.00,220.39,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.01,0.00,1.02,13600.00
450.361,2.50,230.00,220.39,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.01,0.00,1.02,13600.00
450.512,2.50,230.00,220.39,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.01,0.00,1.02,13560.00
450.662,2.75,230.00,220.39,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.01,0.00,1.02,13560.00
450.812,2.75,230.00,220.39,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.01,0.00,1.02,13560.00
450.962,2.75,230.00,220.57,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.01,0.00,1.02,13560.00
451.112,2.75,230.00,220.57,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.01,0.00,1.02,13560.00
451.295,2.75,230.00,220.57,0.00,1.00,851.00,5.29,16.00,1.20,126.50,1.01,0.00,1.02,13560.00
451.442,2.75,230.00,220.57,0.00,1.00,872.00,5.29,16.00,1.20,126.50,1.01,0.00,1.02,13560.00
451.595,2.75,230.00,220.57,0.00,1.00,872.00,5.26,16.00,1.20,126.50,1.01,0.00,1.02,13560.00
451.776,2.75,230.00,220.57,0.00,1.00,872.00,5.26,16.00,1.20,126.50,1.01,0.00,1.02,13560.00
451.921,2.75,230.00,220.57,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.00,1.02,13560.00
452.072,2.75,230.00,220.57,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.00,1.02,13560.00
452.222,2.75,230.00,220.57,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.00,1.02,13560.00
452.375,2.75,230.00,220.57,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.01,1.02,13560.00
452.522,2.75,230.00,220.57,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.01,1.03,13560.00
452.672,2.75,230.00,220.57,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
452.821,2.55,230.00,220.57,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
452.971,2.55,230.00,220.57,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
453.122,2.55,230.00,220.75,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
453.275,2.55,230.00,220.75,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
453.421,2.55,230.00,220.75,0.00,1.00,872.00,5.26,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
453.575,2.55,230.00,220.75,0.00,1.00,865.00,5.26,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
453.721,2.55,230.00,220.75,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
453.901,2.55,230.00,220.75,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
454.051,2.55,230.00,220.75,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
454.201,2.55,230.00,220.75,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
454.351,2.55,230.00,220.75,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
454.502,2.55,230.00,220.75,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
454.651,2.55,230.00,220.75,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
454.802,2.55,230.00,220.75,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
454.951,2.70,230.00,220.75,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
455.102,2.70,230.00,220.75,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
455.252,2.70,230.00,221.11,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
455.401,2.70,230.00,221.11,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
455.551,2.70,230.00,221.11,0.00,1.00,865.00,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
455.702,2.70,230.00,221.11,0.00,1.00,856.50,5.16,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
455.852,2.70,230.00,221.11,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
456.002,2.70,230.00,221.11,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
456.151,2.70,230.00,221.11,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
456.302,2.70,230.00,221.11,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.01,0.01,1.03,13500.00
456.481,2.70,230.00,221.11,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.02,0.01,1.03,13500.00
456.631,2.70,230.00,221.11,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.02,0.01,1.03,13500.00
456.782,2.70,230.00,221.11,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13500.00
456.932,2.70,230.00,221.11,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
457.085,2.50,230.00,221.11,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
457.232,2.50,230.00,221.11,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
457.381,2.50,230.00,221.29,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
457.533,2.50,230.00,221.29,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
457.685,2.50,230.00,221.29,0.00,1.00,856.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
457.862,2.50,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
458.011,2.50,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
458.162,2.50,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
458.312,2.50,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
458.461,2.50,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.02,0.01,1.02,13460.00
458.612,2.50,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.01,0.01,1.02,13460.00
458.762,2.50,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
458.911,2.50,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
459.061,2.50,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
459.212,2.72,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
459.361,2.72,230.00,221.29,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
459.512,2.72,230.00,221.65,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
459.661,2.72,230.00,221.65,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
459.812,2.72,230.00,221.65,0.00,1.00,854.50,5.10,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
459.961,2.72,230.00,221.65,0.00,1.00,855.00,5.10,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
460.112,2.72,230.00,221.65,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
460.261,2.72,230.00,221.65,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
460.441,2.72,230.00,221.65,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
460.595,2.72,230.00,221.65,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
460.741,2.72,230.00,221.65,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
460.895,2.72,230.00,221.65,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
461.042,2.72,230.00,221.65,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
461.192,2.72,230.00,221.65,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
461.342,2.55,230.00,221.65,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
461.491,2.55,230.00,221.65,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
461.641,2.55,230.00,221.83,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
461.795,2.55,230.00,221.83,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
461.941,2.55,230.00,221.83,0.00,1.00,855.00,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
462.095,2.55,230.00,221.83,0.00,1.00,851.50,5.03,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
462.242,2.55,230.00,221.83,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
462.395,2.55,230.00,221.83,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
462.542,2.55,230.00,221.83,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
462.695,2.55,230.00,221.83,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
462.842,2.55,230.00,221.83,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
462.992,2.55,230.00,221.83,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
463.141,2.55,230.00,221.83,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13460.00
463.295,2.55,230.00,221.83,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
463.441,2.61,230.00,221.83,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
463.595,2.61,230.00,221.83,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
463.742,2.61,230.00,222.01,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
463.891,2.61,230.00,222.01,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
464.041,2.61,230.00,222.01,0.00,1.00,851.50,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
464.195,2.61,230.00,222.01,0.00,1.00,851.00,5.07,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
464.342,2.61,230.00,222.01,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
464.495,2.61,230.00,222.01,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
464.641,2.61,230.00,222.01,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
464.795,2.61,230.00,222.01,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
464.942,2.61,230.00,222.01,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
465.092,2.61,230.00,222.01,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
465.242,2.61,230.00,222.01,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
465.422,2.61,230.00,222.01,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
465.572,2.58,230.00,222.01,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
465.722,2.58,230.00,222.01,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
465.872,2.58,230.00,222.37,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
466.021,2.58,230.00,222.37,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
466.171,2.58,230.00,222.37,0.00,1.00,851.00,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
466.322,2.58,230.00,222.37,0.00,1.00,848.50,4.97,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
466.472,2.58,230.00,222.37,0.00,1.00,848.50,4.94,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
466.622,2.58,230.00,222.37,0.00,1.00,848.50,4.94,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
466.772,2.58,230.00,222.37,0.00,1.00,848.50,4.94,16.00,1.10,126.50,1.01,0.00,1.02,13420.00
466.922,2.58,230.00,222.37,0.00,1.00,848.50,4.94,16.00,1.10,127.85,1.01,0.00,1.02,13420.00
467.074,2.58,230.00,222.37,0.00,1.00,848.50,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
467.222,2.58,230.00,222.37,0.00,1.00,848.50,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
467.374,2.58,230.00,222.37,0.00,1.00,848.50,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
467.522,2.58,230.00,222.37,0.00,1.00,848.50,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
467.674,2.77,230.00,222.37,0.00,1.00,848.50,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
467.821,2.77,230.00,222.37,0.00,1.00,848.50,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
468.002,2.77,230.00,222.55,0.00,1.00,848.50,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
468.152,2.77,230.00,222.55,0.00,1.00,848.50,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
468.302,2.77,230.00,222.55,0.00,1.00,848.50,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
468.452,2.77,230.00,222.55,0.00,1.00,850.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
468.602,2.77,230.00,222.55,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
468.752,2.77,230.00,222.55,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
468.901,2.77,230.00,222.55,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
469.051,2.77,230.00,222.55,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
469.201,2.77,230.00,222.55,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
469.382,2.77,230.00,222.55,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
469.531,2.77,230.00,222.55,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
469.685,2.77,230.00,222.55,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
469.831,2.55,230.00,222.55,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
469.982,2.55,230.00,222.55,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
470.132,2.55,230.00,222.91,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
470.285,2.55,230.00,222.91,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
470.432,2.55,230.00,222.91,0.00,1.00,850.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
470.585,2.55,230.00,222.91,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
470.732,2.55,230.00,222.91,0.00,1.00,847.50,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13420.00
470.882,2.55,230.00,222.91,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13420.00
471.031,2.55,230.00,222.91,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13420.00
471.185,2.55,230.00,222.91,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13420.00
471.331,2.55,230.00,222.91,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13420.00
471.485,2.55,230.00,222.91,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13420.00
471.632,2.55,230.00,222.91,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13420.00
471.782,2.55,230.00,222.91,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13380.00
471.962,2.46,230.00,222.91,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13380.00
472.111,2.46,230.00,222.91,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13380.00
472.262,2.46,230.00,223.09,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13380.00
472.411,2.46,230.00,223.09,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13380.00
472.562,2.46,230.00,223.09,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13380.00
472.712,2.46,230.00,223.09,0.00,1.00,847.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13380.00
472.862,2.46,230.00,223.09,0.00,1.00,847.50,4.97,12.00,1.10,127.85,1.00,0.00,1.02,13380.00
473.012,2.46,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
473.162,2.46,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
473.312,2.46,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
473.461,2.46,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
473.611,2.46,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
473.762,2.46,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13380.00
473.912,2.46,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
474.062,2.78,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
474.211,2.78,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
474.362,2.78,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
474.511,2.78,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
474.662,2.78,230.00,223.09,0.00,1.00,847.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
474.812,2.78,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
474.962,2.78,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
475.111,2.78,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
475.262,2.78,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
475.412,2.78,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
475.561,2.78,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
475.712,2.78,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
475.862,2.78,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
476.012,2.78,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
476.161,2.73,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
476.312,2.73,230.00,223.09,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
476.462,2.73,230.00,223.27,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
476.611,2.73,230.00,223.27,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
476.762,2.73,230.00,223.27,0.00,1.00,845.50,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
476.942,2.73,230.00,223.27,0.00,1.00,849.00,4.97,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
477.092,2.73,230.00,223.27,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
477.242,2.73,230.00,223.27,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
477.395,2.73,230.00,223.27,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
477.542,2.73,230.00,223.27,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
477.695,2.73,230.00,223.27,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
477.842,2.73,230.00,223.27,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
477.992,2.73,230.00,223.27,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13360.00
478.142,2.73,230.00,223.27,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13340.00
478.292,2.55,230.00,223.27,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13340.00
478.442,2.55,230.00,223.27,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13340.00
478.595,2.55,230.00,223.63,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13340.00
478.741,2.55,230.00,223.63,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13340.00
478.895,2.55,230.00,223.63,0.00,1.00,849.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13340.00
479.042,2.55,230.00,223.63,0.00,1.00,846.00,4.94,16.00,1.10,127.85,1.00,0.00,1.02,13340.00
479.195,2.55,230.00,223.63,0.00,1.00,846.00,4.91,16.00,1.10,127.85,1.00,0.00,1.02,13340.00
479.342,2.55,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13340.00
479.522,2.55,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13340.00
479.675,2.55,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13340.00
479.822,2.55,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13340.00
479.972,2.55,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13340.00
480.122,2.55,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13340.00
480.275,2.55,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13360.00
480.421,2.57,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13360.00
480.575,2.57,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13360.00
480.722,2.57,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13360.00
480.902,2.57,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13360.00
481.052,2.57,230.00,223.63,0.00,1.00,846.00,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13360.00
481.201,2.57,230.00,223.63,0.00,1.00,845.50,4.91,12.00,1.10,127.85,1.00,0.00,1.02,13360.00
481.352,2.57,230.00,223.63,0.00,1.00,845.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13360.00
481.502,2.57,230.00,223.63,0.00,1.00,845.50,4.94,12.00,1.10,127.85,1.00,0.00,1.02,13360.00
